Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Unemployment_rate;Inflation_rate;GDP;Target
2;1;4;9853;1;1;134.0;1;37;37;5;7;122.5;0;1;0;1;0;1;19;0;10.8;1.4;1.74;1
1;1;3;9254;1;1;115.0;1;1;1;3;3;117.5;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0
1;51;1;9500;1;1;127.0;1;19;1;5;9;150.0;0;0;0;1;0;1;19;0;11.1;0.6;2.02;1
1;18;1;9500;1;1;135.0;1;1;38;4;5;127.5;1;0;0;1;0;1;19;0;16.2;0.3;-0.92;1
2;7;1;9991;0;43;140.0;1;40;5;3;3;140.0;0;0;0;1;0;0;33;0;11.1;0.6;2.02;1
2;7;1;9147;1;3;130.0;1;1;4;3;10;130.0;0;0;0;1;0;0;45;0;12.4;0.5;1.79;1
1;1;1;9238;1;1;135.0;1;1;1;9;9;133.3;0;0;0;1;0;1;20;0;11.1;0.6;2.02;1
1;39;2;9670;1;1;140.0;1;34;34;0;0;97.0;1;0;0;1;0;0;28;0;7.6;2.6;0.32;0
1;43;1;9500;1;1;120.0;1;1;1;5;8;112.0;1;0;0;1;0;1;19;0;12.7;3.7;-1.7;1
1;1;2;9254;1;1;140.0;1;1;37;4;5;123.6;1;0;0;1;0;0;18;0;12.7;3.7;-1.7;1
1;39;1;9254;1;3;133.1;1;19;19;4;6;130.5;0;0;0;1;0;0;38;0;15.5;2.8;-4.06;0
1;1;2;9670;1;1;135.0;1;1;3;4;3;133.3;0;0;0;1;0;0;19;0;9.4;-0.8;-3.12;1
1;1;1;9254;1;1;123.0;1;1;37;9;9;132.1;0;0;0;1;0;1;21;0;15.5;2.8;-4.06;1
1;1;1;9147;1;1;133.1;1;37;1;9;10;100.0;0;0;0;1;0;0;21;0;16.2;0.3;-0.92;0
1;1;1;9238;1;1;154.0;1;38;37;9;9;140.4;0;0;0;1;0;1;22;0;10.8;1.4;1.74;1
1;1;1;9853;1;1;148.0;1;19;19;5;7;141.7;0;0;0;1;0;1;18;0;9.4;-0.8;-3.12;1
1;17;2;9238;1;1;133.0;1;37;37;3;9;119.7;0;1;0;1;0;1;18;0;15.5;2.8;-4.06;1
1;1;1;9130;1;1;126.0;1;19;1;9;9;122.5;1;0;0;0;0;0;25;0;9.4;-0.8;-3.12;0
1;39;1;9085;1;19;133.1;1;19;19;9;7;140.0;0;0;1;0;0;0;24;0;16.2;0.3;-0.92;0
1;1;3;9500;1;1;125.0;1;3;1;4;4;119.4;1;0;0;1;0;0;19;0;12.4;0.5;1.79;0
1;16;1;171;1;1;145.0;1;3;3;3;3;155.0;1;0;0;1;0;0;24;0;12.4;0.5;1.79;0
1;1;2;9147;1;1;118.0;1;37;19;5;5;119.1;1;0;0;1;0;1;20;0;12.4;0.5;1.79;1
1;39;1;9147;1;1;120.0;1;37;1;9;1;122.7;0;0;0;0;0;0;25;0;10.8;1.4;1.74;0
1;1;1;9147;1;1;127.0;1;38;19;9;10;117.9;0;0;0;1;0;1;20;0;8.9;1.4;3.51;1
1;7;1;9500;1;3;130.0;1;19;38;5;3;130.0;0;0;0;1;0;0;23;0;9.4;-0.8;-3.12;1
1;17;3;9500;1;1;129.0;1;19;37;7;6;120.0;1;0;0;1;0;1;19;0;10.8;1.4;1.74;1
1;44;1;9003;1;39;130.0;1;37;37;9;10;130.0;0;0;1;0;0;0;29;0;13.9;-0.3;0.79;0
1;1;3;9254;1;1;121.0;1;19;37;4;7;116.8;1;0;0;1;0;0;21;0;11.1;0.6;2.02;1
1;1;1;9670;1;1;136.0;1;19;1;9;8;123.4;1;0;0;1;0;1;18;0;11.1;0.6;2.02;1
1;1;3;9070;1;1;125.0;1;19;38;9;9;125.4;1;0;0;1;0;0;19;0;9.4;-0.8;-3.12;0
1;1;3;9773;1;1;131.0;1;38;37;7;7;127.2;1;0;0;1;0;1;18;0;8.9;1.4;3.51;0
1;1;1;9085;1;1;122.0;1;9;19;90;6;103.4;0;0;0;1;0;0;19;0;7.6;2.6;0.32;1
1;1;1;9773;1;1;127.0;1;37;37;9;8;123.2;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0
1;17;1;9147;1;1;136.0;1;1;1;4;4;124.1;0;0;0;1;0;0;18;0;8.9;1.4;3.51;1
2;39;1;9556;1;19;133.1;1;38;37;7;7;99.5;1;0;1;0;0;1;37;0;8.9;1.4;3.51;0
1;17;1;9991;0;40;127.0;1;37;37;6;6;124.9;0;0;0;1;0;0;29;0;16.2;0.3;-0.92;1
1;17;3;9070;1;1;116.0;1;37;37;9;9;110.8;0;0;0;1;0;0;18;0;7.6;2.6;0.32;0
1;1;1;9238;1;1;121.0;1;1;1;9;8;118.9;1;0;0;1;0;1;19;0;12.4;0.5;1.79;1
1;43;1;9238;1;1;124.0;1;1;1;3;1;118.8;1;0;1;0;0;0;22;0;16.2;0.3;-0.92;0
1;1;1;9254;1;1;131.0;1;37;38;9;7;137.0;0;0;0;1;0;1;20;0;15.5;2.8;-4.06;1
1;39;1;8014;0;1;100.0;1;37;37;99;99;100.0;0;0;0;1;0;0;34;0;12.7;3.7;-1.7;0
1;43;1;9119;1;1;130.0;1;37;38;9;9;120.0;0;0;1;0;0;0;30;0;7.6;2.6;0.32;0
1;1;1;9238;1;1;135.0;1;1;1;4;4;122.8;0;0;0;1;0;0;18;0;10.8;1.4;1.74;1
1;1;1;9238;1;1;130.0;1;38;19;9;5;121.6;0;0;0;1;0;0;18;0;12.4;0.5;1.79;1
1;1;2;9773;1;1;146.0;1;3;1;1;3;149.2;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;1
1;17;4;9500;1;1;146.0;1;4;1;2;3;140.0;1;0;0;1;0;0;18;0;12.7;3.7;-1.7;1
1;1;2;9773;1;1;154.0;1;38;38;9;9;133.4;1;0;0;1;0;1;19;0;12.7;3.7;-1.7;1
1;1;1;9070;1;1;137.0;1;37;37;9;9;126.2;1;0;0;1;0;1;19;0;10.8;1.4;1.74;1
1;1;5;9500;1;1;151.0;1;1;1;9;9;127.8;0;0;0;1;0;1;18;0;12.7;3.7;-1.7;1
1;44;1;9003;1;39;150.0;1;37;38;4;8;150.0;0;0;0;1;0;1;21;0;13.9;-0.3;0.79;1
1;1;2;9147;1;1;121.0;1;1;19;9;9;113.7;1;0;0;0;0;0;20;0;7.6;2.6;0.32;0
1;17;1;9147;1;1;122.0;1;12;19;4;8;117.8;1;0;0;1;0;0;20;0;13.9;-0.3;0.79;1
1;1;1;9500;1;1;143.0;1;5;1;2;5;136.7;0;0;0;1;0;0;19;0;11.1;0.6;2.02;1
1;1;1;9238;1;1;152.0;1;1;38;4;5;144.7;0;0;0;1;0;0;20;0;16.2;0.3;-0.92;1
1;17;3;9500;1;1;145.0;1;12;1;4;10;139.8;1;0;0;1;0;0;18;0;13.9;-0.3;0.79;1
1;42;1;9853;1;1;120.0;1;37;38;3;3;113.7;0;0;0;1;0;0;20;0;12.7;3.7;-1.7;0
2;7;1;9130;1;3;140.0;1;5;4;2;0;140.0;0;0;1;0;0;0;29;0;7.6;2.6;0.32;0
1;1;1;9500;1;1;143.0;1;19;19;5;6;142.3;0;0;0;1;0;1;18;0;12.4;0.5;1.79;0
1;1;1;9500;1;1;129.0;1;19;19;5;5;119.6;1;0;0;1;0;1;20;0;15.5;2.8;-4.06;1
1;16;2;9147;1;1;139.0;1;38;37;9;9;123.7;1;0;0;1;0;1;22;0;16.2;0.3;-0.92;1
4;1;1;8014;0;1;133.1;1;39;19;4;10;143.0;1;0;0;1;0;1;47;0;16.2;0.3;-0.92;1
2;51;1;9991;0;1;127.0;1;37;37;8;4;100.1;0;0;0;1;0;0;31;0;8.9;1.4;3.51;1
1;1;1;9070;1;1;126.0;1;19;37;7;5;119.4;0;0;0;1;0;1;21;0;16.2;0.3;-0.92;1
1;1;1;8014;0;1;128.0;1;38;38;0;0;122.1;0;0;0;1;0;0;21;0;7.6;2.6;0.32;1
2;39;1;9773;1;12;100.0;1;1;1;4;4;100.0;0;0;0;1;0;0;24;0;7.6;2.6;0.32;1
1;17;1;9070;1;1;123.0;1;4;37;2;9;113.9;0;0;0;1;0;0;18;0;15.5;2.8;-4.06;0
1;39;1;8014;0;15;170.0;1;34;1;90;2;101.0;0;0;0;1;0;0;32;0;7.6;2.6;0.32;1
1;18;2;8014;0;1;117.0;1;3;1;3;4;111.8;1;0;0;1;0;1;19;0;10.8;1.4;1.74;1
1;39;1;9500;1;1;140.0;1;3;3;1;1;140.0;1;0;0;1;0;0;24;0;9.4;-0.8;-3.12;1
1;17;4;9085;1;1;123.0;1;19;19;4;10;124.4;1;0;0;1;0;0;19;0;15.5;2.8;-4.06;1
1;44;1;9003;1;39;150.0;1;19;37;6;6;150.0;0;0;1;1;0;1;19;0;13.9;-0.3;0.79;1
1;44;1;9003;1;39;140.0;1;37;37;9;4;140.0;0;0;0;1;0;0;24;0;12.4;0.5;1.79;0
1;17;4;9238;1;1;123.0;1;19;19;191;144;116.0;1;0;0;1;0;1;18;0;8.9;1.4;3.51;1
1;1;1;9070;1;1;130.0;1;38;37;3;6;135.6;1;0;0;1;0;1;19;0;8.9;1.4;3.51;0
2;1;1;9500;1;1;137.0;1;3;38;2;4;121.0;0;0;0;1;0;1;19;0;10.8;1.4;1.74;1
1;17;2;9773;1;1;126.0;1;19;38;9;8;118.7;1;0;0;1;0;1;18;0;12.4;0.5;1.79;1
1;1;1;9238;1;1;125.0;1;1;1;3;3;125.7;1;0;0;1;0;0;18;0;12.4;0.5;1.79;1
1;17;4;9556;1;1;112.0;1;1;1;4;10;107.1;1;0;0;1;0;0;20;0;12.4;0.5;1.79;1
1;1;1;9500;1;1;141.0;1;19;38;5;7;125.5;0;0;0;1;0;0;18;0;9.4;-0.8;-3.12;1
1;17;4;9670;1;1;135.0;1;38;38;9;7;127.0;1;0;0;1;0;0;18;0;11.1;0.6;2.02;1
1;1;2;9085;1;1;117.0;1;38;37;9;9;113.5;1;0;0;1;0;1;21;0;10.8;1.4;1.74;1
1;1;1;9500;1;1;160.0;1;19;19;4;9;154.4;0;0;0;1;0;1;18;0;15.5;2.8;-4.06;1
1;51;1;9670;1;1;136.0;1;19;19;5;5;122.0;0;0;1;0;0;0;18;0;9.4;-0.8;-3.12;0
1;17;2;9238;1;1;143.0;1;1;11;4;3;128.0;1;0;0;1;0;0;19;0;9.4;-0.8;-3.12;0
1;1;1;9670;1;1;119.0;1;1;19;4;10;115.5;1;0;0;1;0;0;19;0;10.8;1.4;1.74;0
1;17;4;9670;1;1;120.0;1;1;19;5;5;117.2;1;0;0;1;0;0;18;0;11.1;0.6;2.02;1
1;39;1;9130;1;3;150.0;1;3;1;90;90;150.0;1;0;0;1;0;0;34;0;12.7;3.7;-1.7;0
1;1;3;9085;1;1;142.0;1;11;11;90;90;155.3;0;0;0;1;0;0;19;0;7.6;2.6;0.32;1
1;44;1;9130;1;39;120.0;1;37;37;7;8;120.0;1;0;1;0;0;0;19;0;12.4;0.5;1.79;0
1;51;1;9238;1;1;160.0;1;3;19;2;1;116.1;0;0;1;1;0;0;26;0;11.1;0.6;2.02;1
1;17;1;9853;1;1;133.1;1;34;34;0;0;118.9;1;0;0;1;0;0;21;0;7.6;2.6;0.32;0
1;17;2;9147;1;1;142.0;1;19;19;4;8;127.3;0;0;0;1;0;1;18;0;11.1;0.6;2.02;1
1;17;4;9853;1;1;121.0;1;38;38;5;7;113.7;1;0;0;1;0;1;20;0;9.4;-0.8;-3.12;1
1;51;1;9147;1;1;135.0;1;1;1;4;4;118.5;0;0;0;1;0;0;25;0;11.1;0.6;2.02;0
1;1;1;9147;1;1;153.0;1;1;38;4;3;146.7;0;0;0;1;0;0;18;0;11.1;0.6;2.02;1
1;1;1;9500;1;1;140.0;1;19;19;3;6;124.3;1;0;0;1;0;1;18;0;16.2;0.3;-0.92;1
1;1;1;9500;1;1;152.0;1;41;19;3;5;137.8;0;0;0;1;0;0;19;0;11.1;0.6;2.02;1
1;1;1;9238;1;1;120.0;1;19;38;5;9;130.2;0;0;0;1;0;1;18;0;12.4;0.5;1.79;1
1;17;1;9500;1;1;160.0;1;38;38;7;7;147.8;0;0;0;1;0;0;20;0;15.5;2.8;-4.06;0
1;7;1;9085;1;40;150.0;1;19;19;9;5;150.0;0;0;1;0;0;0;26;0;8.9;1.4;3.51;0
1;42;1;9500;1;1;100.0;1;37;37;7;9;100.0;1;0;0;1;0;1;19;0;10.8;1.4;1.74;1
1;1;1;9500;1;1;150.0;1;1;1;5;1;155.6;0;0;0;1;0;0;19;0;16.2;0.3;-0.92;1
1;43;4;9147;1;1;124.0;1;37;37;9;9;117.4;0;0;0;1;0;0;19;0;7.6;2.6;0.32;1
1;5;3;9085;1;1;141.0;1;1;19;7;5;128.8;1;0;0;1;0;0;19;0;7.6;2.6;0.32;0
1;1;1;9254;1;1;121.0;1;19;19;5;8;117.5;1;0;0;1;0;0;18;0;16.2;0.3;-0.92;1
1;43;1;9500;1;6;134.0;1;1;37;9;9;120.4;1;0;0;1;0;0;19;0;7.6;2.6;0.32;1
1;1;1;9238;1;1;134.0;1;1;1;9;6;130.9;0;0;1;1;0;0;18;0;13.9;-0.3;0.79;1
1;1;1;9853;1;1;132.0;1;2;19;4;4;125.0;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0
1;1;1;9085;1;1;135.0;1;19;38;9;5;136.8;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0
1;1;1;9853;1;1;123.0;1;1;38;9;6;121.6;1;0;0;1;0;0;18;0;11.1;0.6;2.02;0
1;44;1;9119;1;39;151.0;1;19;37;4;7;151.0;0;0;1;1;0;0;26;0;16.2;0.3;-0.92;0
1;1;1;9238;1;1;107.0;1;38;38;7;7;103.5;1;0;0;1;0;0;20;0;12.4;0.5;1.79;1
1;1;1;8014;0;1;126.0;1;37;38;9;10;119.4;0;0;0;1;0;0;19;0;12.7;3.7;-1.7;1
1;1;1;9238;1;1;133.0;1;34;37;4;9;134.4;1;0;0;1;0;1;18;0;9.4;-0.8;-3.12;1
1;44;1;9238;1;39;140.0;1;38;37;7;7;143.0;0;0;0;1;0;0;19;0;13.9;-0.3;0.79;1
1;7;1;9853;1;40;110.0;1;41;3;2;1;110.0;0;0;1;1;0;0;40;0;12.4;0.5;1.79;1
1;1;4;9500;1;1;141.0;1;38;38;7;7;132.5;1;0;0;1;0;1;18;0;9.4;-0.8;-3.12;1
1;17;1;9238;1;1;122.0;1;3;1;9;10;114.7;0;0;0;1;0;0;19;0;13.9;-0.3;0.79;1
1;17;1;9130;1;1;156.0;1;2;9;3;5;166.9;0;0;0;1;0;0;18;0;7.6;2.6;0.32;1
1;1;1;9085;1;1;129.0;1;1;2;3;1;125.9;1;0;0;1;0;0;19;0;9.4;-0.8;-3.12;0
1;1;1;171;1;1;188.0;1;3;3;2;2;178.3;1;0;0;1;0;0;18;0;15.5;2.8;-4.06;0
2;39;1;8014;0;1;120.0;1;37;37;9;9;117.0;1;0;0;1;0;0;33;0;12.4;0.5;1.79;1
1;39;1;9003;1;3;130.0;1;3;3;1;2;150.0;0;0;0;1;0;0;35;0;16.2;0.3;-0.92;1
1;42;1;9147;1;1;130.0;1;37;38;9;1;130.0;1;0;0;1;0;0;26;0;9.4;-0.8;-3.12;0
1;1;1;9773;1;1;140.0;1;19;19;7;5;135.1;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;1
1;43;1;9238;1;1;110.0;1;37;37;9;9;110.0;0;0;0;1;0;0;36;0;15.5;2.8;-4.06;0
4;39;1;9991;0;1;133.1;1;37;37;6;6;136.2;0;0;0;1;0;0;39;0;10.8;1.4;1.74;1
2;39;1;9238;1;1;120.0;1;37;37;9;9;116.0;0;0;0;1;0;0;44;0;12.7;3.7;-1.7;1
1;1;2;8014;0;1;96.0;1;3;1;3;9;100.0;0;0;0;1;0;0;20;0;9.4;-0.8;-3.12;0
1;1;1;9254;1;1;117.0;1;19;19;9;9;116.3;1;0;0;1;0;0;24;0;12.7;3.7;-1.7;0
1;43;1;9773;1;1;123.0;1;19;19;9;8;134.0;0;0;0;1;0;1;20;0;12.4;0.5;1.79;1
1;1;4;171;1;1;127.0;1;1;1;9;5;124.2;1;0;0;0;0;0;19;0;9.4;-0.8;-3.12;0
2;1;1;9500;1;1;151.0;1;37;38;9;7;134.5;0;0;1;1;0;1;18;0;7.6;2.6;0.32;1
1;1;1;9254;1;1;127.0;1;19;19;4;6;120.7;0;0;1;0;0;0;22;0;10.8;1.4;1.74;0
1;17;1;9085;1;1;133.0;1;19;1;4;5;127.1;1;0;0;1;0;0;18;0;11.1;0.6;2.02;1
1;39;1;9500;1;19;133.1;1;38;37;9;9;133.0;0;0;0;1;0;0;24;0;13.9;-0.3;0.79;1
1;39;1;9991;0;1;133.1;1;37;37;90;8;128.2;0;0;0;1;0;0;33;0;12.7;3.7;-1.7;0
1;39;1;9003;1;1;133.1;1;37;37;3;8;130.0;0;0;1;1;0;1;30;0;11.1;0.6;2.02;0
1;39;1;9085;1;43;160.0;1;3;39;2;3;172.0;0;0;0;1;0;0;26;0;8.9;1.4;3.51;0
1;17;4;9853;1;1;140.0;1;19;38;4;1;128.5;1;0;0;1;0;0;18;0;10.8;1.4;1.74;1
1;1;1;9773;1;1;146.0;1;37;38;9;7;128.5;0;0;1;1;0;0;19;0;10.8;1.4;1.74;0
1;17;4;9147;1;1;112.0;1;19;38;9;10;112.0;1;0;0;1;0;0;20;0;16.2;0.3;-0.92;0
1;53;1;9085;1;42;140.0;1;19;37;9;8;142.5;1;0;0;1;0;1;22;0;8.9;1.4;3.51;1
1;1;4;9500;1;1;136.0;1;1;1;9;1;133.0;1;0;0;1;0;0;19;0;7.6;2.6;0.32;0
1;1;1;9085;1;1;133.1;1;37;38;7;5;106.0;1;0;0;1;0;1;21;0;15.5;2.8;-4.06;1
1;1;4;9500;1;1;136.0;1;19;38;4;8;125.5;1;0;0;1;0;1;21;0;7.6;2.6;0.32;1
1;17;1;9085;1;1;134.0;1;19;37;2;7;131.2;0;0;0;1;0;0;19;0;7.6;2.6;0.32;0
1;1;1;9853;1;1;122.0;1;38;37;191;195;112.9;1;0;0;1;0;1;19;0;8.9;1.4;3.51;1
1;1;6;9500;1;1;138.0;1;19;19;9;5;124.8;1;0;0;1;0;0;18;0;12.7;3.7;-1.7;0
2;43;1;8014;0;1;160.0;1;37;39;9;4;140.9;0;0;0;1;0;0;50;0;16.2;0.3;-0.92;1
4;39;1;9991;0;1;130.0;1;38;19;9;7;148.0;0;0;0;1;0;1;31;0;13.9;-0.3;0.79;0
1;17;1;9773;1;1;161.0;1;1;19;4;7;148.4;0;0;0;1;0;1;19;0;15.5;2.8;-4.06;1
4;39;1;9991;0;1;140.0;1;1;37;141;192;129.7;0;0;0;1;0;0;35;0;13.9;-0.3;0.79;1
2;39;1;9085;1;19;133.1;1;38;38;4;7;128.2;0;0;0;1;0;0;31;0;12.7;3.7;-1.7;0
2;51;1;8014;0;19;133.1;1;37;37;9;9;104.0;0;0;1;1;0;0;42;0;11.1;0.6;2.02;0
1;18;4;9147;1;1;130.0;1;37;37;9;9;119.9;1;0;0;0;0;0;34;0;9.4;-0.8;-3.12;0
1;1;1;9500;1;1;152.0;1;1;1;4;4;141.0;1;0;0;1;0;1;18;0;12.4;0.5;1.79;1
1;17;1;9853;1;1;125.0;1;3;3;3;3;116.6;1;0;0;0;0;1;18;0;8.9;1.4;3.51;0
1;44;1;9085;1;39;140.0;1;37;38;5;6;140.0;1;0;0;1;0;0;21;0;16.2;0.3;-0.92;0
4;39;1;9500;1;19;133.1;1;38;19;5;7;140.0;0;0;0;1;0;1;26;0;16.2;0.3;-0.92;0
1;43;1;9500;1;1;170.0;1;19;37;8;8;100.0;0;0;0;1;0;0;20;0;13.9;-0.3;0.79;0
1;1;1;9238;1;1;135.0;1;38;38;5;7;121.0;0;0;0;1;0;0;19;0;7.6;2.6;0.32;0
1;1;1;9853;1;1;125.0;1;19;19;5;5;117.0;0;0;0;1;0;1;19;0;15.5;2.8;-4.06;1
1;53;1;9147;1;42;140.0;1;3;4;2;1;140.2;0;0;0;1;0;0;20;0;8.9;1.4;3.51;1
1;1;1;9238;1;1;124.0;1;34;34;0;0;129.3;0;0;0;1;0;0;19;0;7.6;2.6;0.32;1
1;1;1;9853;1;1;140.0;1;37;37;9;9;145.3;0;0;0;1;0;0;18;0;7.6;2.6;0.32;1
1;39;1;9991;0;3;130.0;1;37;37;9;9;146.2;0;0;0;1;0;0;28;0;10.8;1.4;1.74;1
1;17;1;9853;1;1;134.0;1;1;19;4;5;122.5;1;0;0;1;0;0;22;0;15.5;2.8;-4.06;0
1;44;1;8014;0;39;160.0;1;37;37;7;7;156.1;0;0;0;1;0;1;21;0;13.9;-0.3;0.79;1
1;44;1;9085;1;39;140.0;1;4;38;4;5;140.0;1;0;0;1;0;0;21;0;12.4;0.5;1.79;0
1;39;1;9500;1;1;150.0;1;1;19;5;3;140.0;0;1;0;1;0;0;26;0;16.2;0.3;-0.92;0
1;1;6;9773;1;1;141.0;1;30;37;7;7;128.4;1;0;1;0;0;0;18;0;7.6;2.6;0.32;0
1;17;2;9085;1;1;120.0;1;1;1;9;10;115.0;0;0;0;0;0;0;20;0;7.6;2.6;0.32;0
1;17;2;9085;1;1;166.0;1;1;19;4;3;158.7;0;0;0;1;0;0;18;0;11.1;0.6;2.02;1
1;1;4;9500;1;1;147.0;1;1;1;4;9;124.5;1;0;0;1;0;1;19;0;10.8;1.4;1.74;1
1;51;1;9238;1;1;121.0;1;3;19;3;10;111.9;1;0;0;1;0;0;20;0;12.4;0.5;1.79;1
1;44;1;9085;1;39;150.0;1;38;37;4;6;150.0;1;0;0;1;0;1;22;0;13.9;-0.3;0.79;1
1;17;1;9670;1;1;124.0;1;37;19;5;8;114.2;1;0;1;1;0;0;18;0;10.8;1.4;1.74;0
1;17;1;9147;1;1;96.0;1;38;37;6;4;96.0;1;0;0;1;0;0;19;0;16.2;0.3;-0.92;0
1;17;4;9070;1;1;125.0;1;1;3;3;3;128.9;0;0;0;1;0;1;18;0;8.9;1.4;3.51;0
1;17;1;9254;1;1;136.0;1;37;37;7;7;121.7;1;0;0;1;0;0;20;0;10.8;1.4;1.74;0
1;1;1;9773;1;1;120.0;1;38;37;9;9;114.8;1;1;0;1;0;0;19;0;7.6;2.6;0.32;0
1;1;1;9254;1;1;128.0;1;19;38;9;9;127.0;0;0;0;1;0;0;19;0;12.4;0.5;1.79;0
1;17;1;9500;1;1;142.0;1;37;37;5;5;131.3;1;0;0;1;0;0;19;0;10.8;1.4;1.74;1
1;1;1;171;1;1;135.0;1;1;19;3;9;137.1;1;0;0;1;0;0;18;0;12.7;3.7;-1.7;1
1;7;1;9070;1;40;120.0;1;1;19;3;9;120.0;1;0;0;1;0;0;21;0;13.9;-0.3;0.79;1
1;39;1;9991;0;40;140.0;1;1;19;9;9;139.0;0;0;0;1;0;0;27;0;8.9;1.4;3.51;1
1;17;1;9238;1;1;135.0;1;1;19;4;4;129.1;0;0;0;1;0;0;19;0;15.5;2.8;-4.06;1
4;39;1;9085;1;1;133.1;1;34;34;0;0;128.2;0;0;0;1;0;0;25;0;7.6;2.6;0.32;0
1;1;2;9500;1;1;137.0;1;19;19;7;7;120.8;1;0;0;1;0;1;18;0;10.8;1.4;1.74;1
1;39;1;9500;1;3;122.0;1;19;1;4;8;135.8;0;0;0;1;0;0;24;0;10.8;1.4;1.74;1
1;1;3;9500;1;1;128.0;1;1;1;4;10;118.9;1;0;0;1;0;0;20;0;13.9;-0.3;0.79;1
1;7;1;9991;0;40;140.0;1;37;37;6;6;140.0;0;0;0;1;0;0;26;0;12.4;0.5;1.79;1
1;1;1;9238;1;1;132.0;1;1;38;9;7;127.1;1;0;0;1;0;1;20;0;8.9;1.4;3.51;1
1;1;1;9085;1;1;131.0;1;37;37;90;90;137.0;0;0;0;1;0;0;18;0;7.6;2.6;0.32;1
1;1;1;9085;1;1;126.0;1;1;1;9;9;127.4;1;0;0;1;0;0;19;0;15.5;2.8;-4.06;1
1;1;1;9853;1;1;133.1;1;19;19;9;9;97.0;1;0;0;1;0;0;23;0;12.7;3.7;-1.7;0
1;1;4;9500;1;1;136.0;1;37;37;9;9;126.3;1;0;0;1;0;1;18;0;7.6;2.6;0.32;1
1;1;4;9500;1;1;140.0;1;1;19;4;5;127.5;0;0;0;1;0;0;18;0;12.7;3.7;-1.7;0
1;1;1;9500;1;1;135.0;1;2;1;2;8;126.6;0;0;0;1;0;1;19;0;11.1;0.6;2.02;1
1;42;1;9991;0;1;160.0;1;1;2;4;3;120.0;0;0;0;1;0;0;30;0;7.6;2.6;0.32;1
1;44;1;9085;1;39;140.0;1;1;2;4;6;140.0;1;0;0;1;0;0;29;0;15.5;2.8;-4.06;0
1;1;6;9500;1;1;140.0;1;3;1;3;3;131.5;1;0;0;1;0;0;19;0;9.4;-0.8;-3.12;1
1;17;6;9556;1;1;115.0;1;19;2;5;3;112.2;1;0;0;1;0;0;20;0;12.4;0.5;1.79;1
1;1;1;9500;1;1;144.0;1;37;37;9;3;150.5;0;0;0;1;0;0;20;0;7.6;2.6;0.32;1
1;1;4;9670;1;1;128.0;1;38;38;3;7;121.0;1;0;0;1;0;0;19;0;11.1;0.6;2.02;1
1;17;1;9147;1;1;116.0;1;38;2;9;2;112.2;1;0;0;1;0;0;20;0;10.8;1.4;1.74;0
3;1;2;9085;1;1;135.0;1;19;1;4;4;129.4;1;0;0;1;0;0;21;0;10.8;1.4;1.74;0
1;17;1;9670;1;1;121.0;1;19;38;4;10;114.4;0;0;0;1;0;0;19;0;11.1;0.6;2.02;1
1;1;3;9500;1;1;134.0;1;37;38;9;9;120.3;1;0;0;1;0;1;18;0;10.8;1.4;1.74;1
1;39;1;8014;0;1;120.0;1;37;37;7;8;120.0;0;0;0;1;0;1;27;0;15.5;2.8;-4.06;1
1;17;2;9147;1;1;125.0;1;38;38;6;8;114.5;1;0;0;1;0;1;19;0;12.4;0.5;1.79;1
1;1;1;9500;1;1;141.0;1;1;1;90;3;127.8;0;0;0;1;0;1;19;0;7.6;2.6;0.32;0
1;1;1;9773;1;1;140.0;1;1;19;4;8;124.6;1;0;0;1;0;0;19;0;15.5;2.8;-4.06;1
1;1;6;9500;1;1;144.0;1;19;19;5;5;130.3;1;0;0;1;0;1;18;0;12.7;3.7;-1.7;1
1;17;1;9254;1;1;122.0;1;19;19;5;5;118.2;0;0;0;1;0;1;20;0;12.4;0.5;1.79;0
1;1;1;9670;1;1;130.0;1;19;37;4;5;118.8;0;0;0;1;0;1;18;0;12.7;3.7;-1.7;1
1;1;5;9670;1;1;133.1;1;9;1;2;4;133.0;1;0;0;1;0;0;19;0;7.6;2.6;0.32;0
2;39;1;9500;1;19;133.1;1;37;37;9;9;129.0;1;0;0;1;0;0;36;0;7.6;2.6;0.32;1
1;43;1;9556;1;1;147.0;1;3;4;3;2;100.0;0;0;0;1;0;0;18;0;10.8;1.4;1.74;0
1;43;1;9130;1;1;127.0;1;19;38;4;5;120.7;1;0;1;1;0;0;18;0;12.7;3.7;-1.7;0
1;17;6;9500;1;1;136.0;1;19;38;9;3;132.5;1;0;0;1;0;0;19;0;12.7;3.7;-1.7;1
1;1;5;9500;1;1;127.0;1;19;19;7;8;120.3;1;0;0;1;0;1;18;0;10.8;1.4;1.74;1
1;17;1;9670;1;1;123.0;1;19;19;1;1;114.6;0;0;0;1;0;0;18;0;9.4;-0.8;-3.12;1
